ID,WL,U,V,SAL,TEMP,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15,WQ_16,WQ_17,
8812,0.0746,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8813,0.075,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8814,0.0771,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8815,0.2767,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8816,0.2767,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8817,6.4949,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8818,4.1843,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8819,4.6619,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8820,0.0796,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8821,0.0806,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8822,0.082,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8823,0.0871,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8824,0.2824,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8825,0.2826,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8826,6.0316,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8827,4.2061,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8828,4.7174,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8829,0.0709,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8830,0.0709,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8831,0.0714,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8832,0.0738,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8833,0.2811,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8834,0.281,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8835,5.5902,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8836,4.1938,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8837,4.7036,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8838,0.0695,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8839,0.0695,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8840,0.0711,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8841,0.075,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8842,0.2864,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8843,0.2866,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8844,5.2339,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8845,4.0837,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8846,4.6868,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8847,0.0705,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8848,0.0701,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8849,0.0706,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8850,0.0731,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8851,0.2893,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8852,0.29,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8853,4.7904,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8854,4.0575,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8855,4.8094,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8856,0.0708,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8857,0.0708,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8858,0.072,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8859,0.0751,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8860,0.2924,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8861,0.2927,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8862,4.6792,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8863,4.0218,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8864,4.8158,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8865,0.0712,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8866,0.0709,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8867,0.0721,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8868,0.0753,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8869,0.2971,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8870,0.2969,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8871,4.5776,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8872,4.0118,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8873,4.8515,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8874,0.0747,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8875,0.0745,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8876,0.0759,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8877,0.0802,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8878,0.2995,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8879,0.2988,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8880,4.5904,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8881,4.1005,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8882,4.9772,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8883,0.08,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8884,0.0803,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8885,0.0821,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8886,0.0881,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8887,0.3005,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8888,0.2993,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8889,4.9813,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8890,4.5409,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8891,5.2550,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8892,0.0794,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8893,0.0792,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8894,0.0807,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8895,0.0872,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8896,0.2995,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8897,0.298,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8898,5.4223,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8899,4.8058,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8900,5.3802,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8901,0.081,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8902,0.0811,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8903,0.0836,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8904,0.0939,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8905,0.3002,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8906,0.2989,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8907,5.4045,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8908,4.3840,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8909,5.2011,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8910,0.0609,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8911,0.0574,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8912,0.0547,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8913,0.0577,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8914,0.3035,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8915,0.3031,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8916,5.0441,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8917,4.2550,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8918,5.3213,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8919,0.0373,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8920,0.034,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8921,0.0314,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8922,0.0334,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8923,0.3053,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8924,0.3063,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8925,4.6952,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8926,4.2661,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8927,5.5185,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8928,0.0361,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8929,0.0329,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8930,0.0307,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8931,0.0328,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8932,0.3045,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8933,0.3056,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8934,4.5531,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8935,4.3932,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8936,5.8106,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8937,0.0549,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8938,0.0528,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8939,0.0505,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8940,0.0535,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8941,0.3023,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8942,0.3035,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8943,4.7411,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8944,4.6218,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8945,6.0914,0.0000,0.0000,0.2000,14.5000,10.4000,251.0000,254.8043,2.5000,150.0000,0.7000,0.0700,208.3333,208.3333,20.2500,20.2500,0.5480,0.5480,4.7188,4.7188,4.7188,4.7188,
8946,0.0458,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8947,0.0446,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8948,0.0425,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
8949,0.046,0,0,10,14,10.4,301.875,254.8043,0.5357,3.9286,0.3972,0.0397,104.1667,104.1667,7.4107,7.4107,0.1041,0.1041,0,4.4248,0,4.4248,
